GVID,GameID,Year,Genre,Publisher,developer,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,user_review_count,critic_review_count
2511,2511,2013,Shooter,Take-Two Interactive,2K Marin,0.59,0.18,0.33,0.0,0.08,701,45
2512,2512,2008,Action,Disney Interactive Studios,Traveller's Tales,1.34,1.0,0.21,0.0,0.13,0,24
2513,2513,2009,Shooter,Atari,Starbreeze,0.56,0.28,0.21,0.0,0.07,74,67
2514,2514,2004,Shooter,Vivendi Games,Starbreeze,0.45,0.32,0.11,0.0,0.02,76,84
2515,2515,2008,Shooter,Sega,Bizarre Creations,0.5100000000000001,0.29,0.17,0.0,0.05,22,63
2516,2516,2009,Shooter,Sega,High Voltage Software,0.5800000000000001,0.29,0.23,0.0,0.06,56,79
2517,2517,2014,Racing,Ubisoft,Ubisoft Reflections,2.76,0.64,1.75,0.03,0.34,725,60
2518,2518,2015,Action,Ubisoft,Ivory Tower,0.13,0.0,0.12,0.0,0.01,62,13
2519,2519,2011,Action,DTP Entertainment,Kylotonn,0.36,0.15,0.15,0.01,0.05,34,27
2520,2520,2006,Action,Take-Two Interactive,The Collective,0.18,0.1,0.06,0.0,0.02,18,43
2521,2521,2012,Shooter,Take-Two Interactive,Digital Extremes,0.86,0.48,0.29,0.0,0.09,303,71
2522,2522,2004,Racing,Ubisoft,Ratbag,0.3,0.1699999999999999,0.1,0.0,0.03,0,18
2523,2523,2002,Role-Playing,Ubisoft,Bethesda Softworks,2.8599999999999994,2.09,0.63,0.03,0.11,220,34
2524,2524,2006,Role-Playing,Take-Two Interactive,Bethesda Game Studios,7.78,4.52,2.12,0.27,0.87,1311,90
2525,2525,2015,Role-Playing,Bethesda Softworks,ZeniMax Media,3.88,1.75,1.64,0.0,0.49,2775,64
2526,2526,2011,Role-Playing,Bethesda Softworks,Bethesda Game Studios,19.28,8.73,7.66,0.35,2.54,5891,89
2527,2527,2014,Action,Bethesda Softworks,Tango Gameworks,4.140000000000001,1.5,1.84,0.24,0.56,2311,65
2528,2528,2011,Action,Kalypso Media,Haemimont Games,0.1899999999999999,0.12,0.05,0.0,0.02,32,21
2529,2529,2002,Action,Sony,Team Soho,3.54,1.23,1.77,0.05,0.49,73,49
2530,2530,2004,Action,Sony,SCEE London Studio,1.7799999999999998,0.39,1.01,0.02,0.36,40,53
2531,2531,2006,Action,Electronic Arts,Page 44 Studios,1.08,0.89,0.03,0.01,0.15,31,58
2532,2532,2009,Action,Electronic Arts,EA Redwood Shores,1.5499999999999998,0.8799999999999999,0.4599999999999999,0.02,0.19,57,72
2533,2533,2006,Action,Electronic Arts,Page 44 Studios,0.1099999999999999,0.09,0.01,0.0,0.01,13,34
2534,2534,2007,Action,Sega,Shiny Entertainment,2.84,1.22,0.91,0.0,0.7100000000000001,8,25
2535,2535,2014,Sports,Unknown,HB Studios Multimedia,0.1,0.07,0.02,0.0,0.01,62,15
2536,2536,2006,Action,Midway Games,High Voltage Software,0.2,0.17,0.03,0.0,0.0,5,10
2537,2537,2004,Misc,Gathering of Developers,Top Heavy Studios,0.21,0.12,0.07,0.0,0.02,10,20
2538,2538,2009,Adventure,Sega,Her Interactive,0.12,0.11,0.0,0.0,0.01,0,9
2539,2539,2007,Shooter,Activision,Cauldron Ltd.,0.24,0.22,0.0,0.0,0.02,5,11
2540,2540,2006,Shooter,Activision,Cauldron Ltd.,0.14,0.13,0.0,0.0,0.01,6,19
2541,2541,2008,Shooter,Sega,Sega,1.46,0.78,0.5,0.03,0.15,34,36
2542,2542,2002,Shooter,Sega,Wow Entertainment,0.38,0.29,0.08,0.0,0.01,16,30
2543,2543,2009,Shooter,Sega,Headstrong Games,0.88,0.46,0.31,0.02,0.09,59,65
2544,2544,2011,Shooter,Sega,Headstrong Games,0.38,0.15,0.17,0.0,0.06,45,48
2545,2545,2011,Adventure,Sony,Bluepoint Games,1.34,0.67,0.37,0.13,0.17,739,58
2546,2546,2005,Action,Vivendi Games,Radical Entertainment,0.9,0.54,0.28,0.0,0.08,20,47
2547,2547,2013,Adventure,Headup Games,Headup Games,0.03,0.0,0.03,0.0,0.0,66,18
2548,2548,2003,Racing,Eidos Interactive,Climax Studios,0.35,0.2,0.12,0.0,0.03,7,22
2549,2549,2008,Fighting,Ignition Entertainment,SNK Playmore,0.11,0.04,0.03,0.03,0.01,22,11
2550,2550,2006,Fighting,Ignition Entertainment,M2,0.4,0.28,0.08,0.0,0.04,8,16
2551,2551,2002,Fighting,Marvelous,Marvelous Entertainment,0.08,0.06,0.02,0.0,0.0,12,10
2552,2552,2006,Fighting,Ignition Entertainment,SNK Playmore,0.19,0.07,0.06,0.04,0.02,25,30
2553,2553,2011,Fighting,Rising Star Games,SNK Playmore,0.6500000000000001,0.4,0.14,0.05,0.06,77,31
2554,2554,2016,Fighting,Deep Silver,SNK Corporation,0.09,0.04,0.01,0.03,0.01,306,55
2555,2555,2013,Action,Sony,Naughty Dog,10.52,4.19,4.15,0.35,1.83,15494,98
2556,2556,2008,Role-Playing,Square,Square Enix,0.7,0.25,0.21,0.18,0.06,51,49
2557,2557,2011,Role-Playing,Nintendo,Artoon,0.67,0.32,0.13,0.18,0.04,249,61
2558,2558,2001,Role-Playing,Ubisoft,Stormfront Studios,0.08,0.04,0.03,0.0,0.01,0,14
2559,2559,2004,Role-Playing,Namco Bandai Games,Microvision,0.14,0.03,0.0,0.11,0.0,17,25
2560,2560,2005,Role-Playing,Namco Bandai Games,Microvision,0.09,0.08,0.0,0.0,0.01,13,24
2561,2561,2013,Role-Playing,Nippon Ichi Software,Falcom,0.54,0.13,0.09,0.26,0.06,182,20
2562,2562,2014,Role-Playing,Nippon Ichi Software,Falcom,0.28,0.03,0.0,0.24,0.01,105,27
2563,2563,2015,Role-Playing,FuRyu,FuRyu,0.24,0.11,0.02,0.1,0.01,65,31
2564,2564,2006,Platform,Vivendi Games,Krome Studios,0.5800000000000001,0.49,0.05,0.0,0.04,84,22
2565,2565,2007,Platform,Vivendi Games,Krome Studios,1.02,0.71,0.21,0.0,0.1,66,18
2566,2566,2013,Action,Nintendo,Nintendo,3.07,1.4,0.99,0.46,0.22,1828,81
2567,2567,2004,Action,Nintendo,Nintendo,0.81,0.63,0.16,0.0,0.02,108,55
2568,2568,2015,Action,Nintendo,GREZZO,2.32,1.14,0.54,0.47,0.17,941,82
2569,2569,2007,Action,Nintendo,Nintendo,5.17,1.9,1.83,0.95,0.49,548,57
2570,2570,2011,Action,Nintendo,Nintendo,4.11,2.14,1.2,0.37,0.4,2851,81
2571,2571,2009,Action,Nintendo,Nintendo,3.3800000000000003,1.43,0.94,0.74,0.27,409,75
2572,2572,2004,Action,Nintendo,Flagship,1.4300000000000002,0.89,0.22,0.22,0.1,572,56
2573,2573,2002,Action,Nintendo,Nintendo,6.38,3.53,1.56,1.03,0.26,1701,80
2574,2574,2015,Action,Nintendo,Nintendo,1.1,0.52,0.33,0.17,0.08,275,74
2575,2575,2006,Action,Nintendo,Nintendo,8.91,4.98,2.55,0.64,0.74,1989,73
2576,2576,2016,Action,Nintendo,Tantalus,0.94,0.48,0.3,0.08,0.08,590,75
2577,2577,2008,Platform,Nintendo,TOSE,0.8600000000000001,0.61,0.0,0.2,0.05,22,25
2578,2578,2014,Action,Warner Bros. Interactive Entertainment,TT Games,5.340000000000001,2.3,2.28,0.11,0.65,168,31
2579,2579,2008,Role-Playing,Codemasters Online,Turbine Inc.,0.02,0.0,0.02,0.0,0.0,67,24
2580,2580,2010,Action,Warner Bros. Interactive Entertainment,Headstrong Games,0.7,0.47,0.15,0.0,0.08,17,21
2581,2581,2009,Action,Electronic Arts,Pandemic Studios,1.5299999999999998,0.84,0.5,0.0,0.19,74,58
2582,2582,2006,Strategy,Electronic Arts,EA LA,0.08,0.01,0.06,0.0,0.01,110,50
2583,2583,2002,Action,Black Label Games,WXP,1.7299999999999998,0.8999999999999999,0.65,0.0,0.18,19,23
2584,2584,2003,Action,Electronic Arts,EA Games,5.68,3.14,1.95,0.05,0.54,216,31
2585,2585,2004,Role-Playing,Electronic Arts,EA Games,1.1,0.87,0.14,0.0,0.09,29,38
2586,2586,2002,Action,Electronic Arts,Stormfront Studios,6.66,3.33,2.5,0.08,0.75,129,32
2587,2587,2011,Action,Warner Bros. Interactive Entertainment,Snowblind Studios,1.9,0.81,0.8200000000000001,0.01,0.26,163,48
2588,2588,2002,Action,Sony,SCEA,0.46,0.22,0.18,0.0,0.06,28,37
2589,2589,2005,Action,Atari,Shiny Entertainment,0.7999999999999999,0.64,0.08,0.0,0.08,63,42
2590,2590,2005,Simulation,Activision,Lionhead Studios,0.05,0.01,0.03,0.0,0.01,159,62
2591,2591,2002,Action,Ubisoft,Rebellion,0.01,0.01,0.0,0.0,0.0,12,9
2592,2592,2001,Action,Universal Interactive,Blitz Games,0.5,0.25,0.19,0.0,0.06,7,13
2593,2593,2008,Action,Vivendi Games,Eurocom,0.43,0.28,0.1,0.0,0.05,0,7
2594,2594,2009,Action,Namco Bandai Games,Now Production,0.18,0.17,0.0,0.0,0.01,10,33
2595,2595,2011,Adventure,Focus Home Interactive,Pendulo Studios,0.06,0.0,0.05,0.0,0.01,52,30
2596,2596,2013,Adventure,Daedalic,Daedalic Entertainment,0.03,0.0,0.03,0.0,0.0,110,45
2597,2597,2002,Shooter,Electronic Arts,Monolith Productions,0.14,0.07,0.05,0.0,0.02,238,32
2598,2598,2007,Shooter,Electronic Arts,Valve Software,3.0500000000000003,1.37,1.24,0.02,0.42,738,54
2599,2599,2015,Shooter,Sony,SCE Santa Monica,1.7200000000000002,0.61,0.78,0.06,0.27,4179,95
2600,2600,2006,Action,THQ,Relic Entertainment,0.2499999999999999,0.21,0.02,0.0,0.02,17,52
2601,2601,2004,Adventure,THQ,Blue Tongue Entertainment,0.52,0.33,0.16,0.0,0.03,16,10
2602,2602,2005,Action,THQ,Volition Inc.,0.8099999999999999,0.47,0.26,0.0,0.08,37,47
2603,2603,2009,Action,Electronic Arts,Pandemic Studios,1.08,0.46,0.48,0.0,0.14,125,69
2604,2604,2002,Action,Universal Interactive,Point of View,0.3299999999999999,0.19,0.11,0.0,0.03,4,12
2605,2605,2012,Role-Playing,Funcom,Funcom,0.17,0.07,0.08,0.0,0.02,1303,55
2606,2606,2007,Action,Electronic Arts,EA Redwood Shores,7.12,2.53,2.6100000000000003,0.0,1.98,96,52
2607,2607,2002,Sports,Electronic Arts,The Code Monkeys,1.53,0.36,0.9,0.0,0.27,19,21
2608,2608,2003,Racing,Vivendi Games,Radical Entertainment,7.06,3.2,2.97,0.0,0.89,223,35
2609,2609,2001,Racing,Electronic Arts,Radical Entertainment,6.11,3.85,1.8,0.0,0.4599999999999999,41,23
2610,2610,2003,Simulation,Electronic Arts,Maxis,3.73,2.08,1.38,0.0,0.27,863,38
2611,2611,2005,Simulation,Electronic Arts,Maxis,4.44,2.73,1.12,0.0,0.5900000000000001,987,61
2612,2612,2008,Simulation,Electronic Arts,Full Fat,0.7,0.32,0.31,0.0,0.07,4,12
2613,2613,2007,Simulation,Electronic Arts,Maxis,0.02,0.01,0.01,0.0,0.0,17,9
2614,2614,2007,Simulation,Electronic Arts,Maxis,3.12,1.46,1.16,0.0,0.5,11,19
2615,2615,2005,Simulation,Electronic Arts,Maxis,1.27,1.22,0.05,0.0,0.0,38,31
2616,2616,2006,Simulation,Electronic Arts,Maxis,0.51,0.46,0.05,0.0,0.0,27,29
2617,2617,2006,Simulation,Electronic Arts,Maxis,3.98,1.77,1.44,0.0,0.77,18,27
2618,2618,2009,Simulation,Electronic Arts,The Sims Studio,15.46,4.28,9.6,0.05,1.53,1240,75
2619,2619,2010,Simulation,Electronic Arts,EA Redwood Shores,0.47,0.0,0.29,0.0,0.18,52,25
2620,2620,2011,Simulation,Electronic Arts,The Sims Studio,0.63,0.4,0.23,0.0,0.0,92,22
2621,2621,2010,Simulation,Electronic Arts,The Sims Studio,1.71,0.59,0.87,0.0,0.25,90,17
2622,2622,2009,Simulation,Electronic Arts,The Sims Studio,0.59,0.02,0.18,0.0,0.39,58,31
2623,2623,2014,Simulation,Electronic Arts,Maxis,2.97,0.96,1.72,0.0,0.29,2847,75
2624,2624,2015,Simulation,Electronic Arts,Maxis,0.19,0.05,0.13,0.0,0.01,138,16
2625,2625,2001,Simulation,Electronic Arts,Maxis,1.81,1.81,0.0,0.0,0.0,34,17
2626,2626,2003,Simulation,Electronic Arts,Maxis,1.67,1.67,0.0,0.0,0.0,19,20
2627,2627,2008,Simulation,Namco Bandai Games,Access Games,0.13,0.09,0.02,0.01,0.01,9,42
2628,2628,2008,Action,Vivendi Games,Stormfront Studios,0.39,0.34,0.02,0.0,0.03,4,40
2629,2629,2004,Platform,THQ,Heavy Iron Studios,4.709999999999999,3.21,1.23,0.0,0.27,21,14
2630,2630,2004,Action,Midway Games,Surreal Software,0.6300000000000001,0.36,0.21,0.0,0.06,52,47
2631,2631,2005,Action,Midway Games,Surreal Software,0.27,0.16,0.09,0.0,0.02,34,37
2632,2632,2015,Puzzle,Devolver Digital,Croteam,0.02,0.0,0.02,0.0,0.0,799,57
2633,2633,2016,Role-Playing,Focus Home Interactive,Spiders,0.08,0.02,0.05,0.0,0.01,156,38
2634,2634,2002,Action,Atari,Paradigm Entertainment,0.56,0.31,0.19,0.0,0.06,0,19
2635,2635,2012,Adventure,Focus Home Interactive,Frogwares,0.35,0.05,0.2299999999999999,0.0,0.0699999999999999,34,24
2636,2636,2002,Adventure,Vivendi Games,Computer Artworks,0.65,0.37,0.21,0.0,0.0699999999999999,37,27
2637,2637,2011,Action,Square,Crystal Dynamics,0.94,0.27,0.5,0.0,0.17,86,37
2638,2638,2004,Simulation,Electronic Arts,Maxis,3.12,1.35,1.42,0.0,0.35,12,28
2639,2639,2013,Shooter,Activision,Terminal Reality,1.2800000000000002,0.8200000000000001,0.32,0.0,0.14,430,30
2640,2640,2005,Action,Take-Two Interactive,Rockstar Toronto,1.09,0.88,0.1,0.0,0.11,47,55
2641,2641,2009,Adventure,Deep Silver,Daedalic Entertainment,0.1,0.0,0.08,0.0,0.02,92,41
2642,2642,2013,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,0.28,0.08,0.03,0.15,0.02,90,44
2643,2643,2007,Role-Playing,Atari,CD Projekt Red Studio,0.06,0.0,0.05,0.0,0.01,1302,50
2644,2644,2011,Action,Namco Bandai Games,CD Projekt Red Studio,1.9,0.73,0.92,0.02,0.2299999999999999,1380,82
2645,2645,2015,Role-Playing,Namco Bandai Games,CD Projekt Red Studio,5.64,1.82,2.89,0.21,0.7200000000000001,16026,80
2646,2646,2008,Role-Playing,Atari,CD Projekt Red Studio,0.33,0.32,0.01,0.0,0.0,3394,30
2647,2647,2008,Role-Playing,D3Publisher,Media.Vision,0.14,0.13,0.0,0.0,0.01,4,18
2648,2648,2014,Adventure,Telltale Games,Telltale Games,0.49,0.26,0.15,0.0,0.08,1154,13
2649,2649,2013,Action,Nintendo,PlatinumGames,0.41,0.2,0.1,0.08,0.03,550,75
2650,2650,2007,Role-Playing,Square,Jupiter Corporation,0.8600000000000001,0.54,0.06,0.21,0.05,300,59
2651,2651,2014,Misc,Square,indieszero,0.38,0.13,0.08,0.15,0.02,117,52
2652,2652,2004,Action,Eidos Interactive,Ion Storm,0.18,0.13,0.04,0.0,0.01,12,61
2653,2653,2016,Action,Deep Silver,11 bit studios,0.01,0.0,0.01,0.0,0.0,1179,63
2654,2654,2011,Action,Sega,Liquid Entertainment,0.68,0.42,0.2,0.0,0.06,30,40
2655,2655,2006,Strategy,Atari,Frontier Developments,0.86,0.73,0.02,0.0,0.11,22,32
2656,2656,2007,Strategy,LucasArts,Frontier Developments,1.15,0.8400000000000001,0.21,0.0,0.1,25,24
2657,2657,2006,Sports,Electronic Arts,EA Redwood Shores,2.64,2.11,0.23,0.0,0.3,7,44
2658,2658,2007,Sports,Electronic Arts,EA Salt Lake,3.15,2.03,0.72,0.0,0.4,4,45
2659,2659,2011,Sports,Electronic Arts,Electronic Arts,1.89,1.13,0.56,0.0,0.2,27,50
2660,2660,2003,Sports,Electronic Arts,EA Sports,2.5700000000000003,1.9,0.55,0.0,0.12,7,23
2661,2661,2004,Sports,Electronic Arts,EA Sports,2.43,1.77,0.54,0.0,0.12,13,30
2662,2662,2004,Adventure,Disney Interactive Studios,TOSE,0.42,0.23,0.15,0.0,0.04,23,34
2663,2663,2012,Role-Playing,Nippon Ichi Software,Imageepoch,0.1699999999999999,0.06,0.03,0.06,0.02,78,40
2664,2664,2003,Shooter,Namco Bandai Games,Namco,0.61,0.3,0.23,0.0,0.08,18,29
2665,2665,2007,Shooter,Namco Bandai Games,Nex Entertainment,0.8400000000000001,0.32,0.33,0.05,0.14,13,52
2666,2666,2001,Shooter,Namco Bandai Games,Namco,0.53,0.26,0.2,0.0,0.07,29,21
2667,2667,2010,Shooter,Namco Bandai Games,Nex Entertainment,0.54,0.18,0.21,0.07,0.08,26,49
2668,2668,2008,Adventure,Konami Digital Entertainment,Tenky,0.15,0.03,0.01,0.11,0.0,22,24
2669,2669,2002,Shooter,Eidos Interactive,Free Radical Design,1.7700000000000002,0.97,0.6900000000000001,0.0,0.11,173,33
2670,2670,2005,Shooter,Electronic Arts,Free Radical Design,0.4799999999999999,0.3,0.1399999999999999,0.0,0.04,40,54
2671,2671,2006,Role-Playing,THQ,Iron Lore Entertainment,0.06,0.01,0.04,0.0,0.01,441,51
2672,2672,2014,Shooter,Electronic Arts,Respawn Entertainment,4.86,2.92,1.48,0.06,0.4,2574,68
2673,2673,2007,Action,Ubisoft,Ubisoft Montreal,1.11,0.94,0.09,0.0,0.08,29,31
2674,2674,2005,Fighting,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,0.0799999999999999,0.0699999999999999,0.01,0.0,0.0,12,16
2675,2675,2008,Fighting,Midway Games,Midway Studios - Los Angeles,1.23,0.72,0.2799999999999999,0.0,0.23,16,44
2676,2676,2002,Action,Sega,ToeJam & Earl Productions,0.11,0.09,0.02,0.0,0.0,10,24
2677,2677,2012,Action,Sony,Crispy's,0.26,0.0,0.0,0.26,0.0,118,60
2678,2678,2014,Role-Playing,Aksys Games,TOYBOX,0.1699999999999999,0.09,0.01,0.04,0.03,19,12
2679,2679,2015,Role-Playing,Nihon Falcom Corporation,Falcom,0.15,0.0,0.0,0.15,0.0,34,20
2680,2680,2003,Racing,Genki,Genki,0.92,0.35,0.27,0.21,0.09,14,15
2681,2681,2003,Racing,Genki,Genki,0.18,0.09,0.07,0.0,0.02,4,13
2682,2682,2008,Strategy,Ubisoft,Ubisoft Shanghai,1.81,1.08,0.5,0.02,0.21,29,63
2683,2683,2002,Shooter,Ubisoft,Red Storm Entertainment,3.97,2.87,0.9,0.0,0.2,16,29
2684,2684,2004,Shooter,Ubisoft,Red Storm Entertainment,2.5200000000000005,1.56,0.8,0.0,0.16,10,53
2685,2685,2006,Shooter,Ubisoft,Ubisoft Paris,1.87,1.61,0.13,0.02,0.11,130,78
2686,2686,2007,Shooter,Ubisoft,Ubisoft Paris,2.58,1.56,0.63,0.04,0.35,85,58
2687,2687,2012,Shooter,Ubisoft,Ubisoft Paris,2.6,1.39,0.8300000000000001,0.11,0.27,371,75
2688,2688,2004,Shooter,Ubisoft,Red Storm Entertainment,1.16,0.57,0.44,0.0,0.15,0,31
2689,2689,2011,Strategy,Ubisoft,Ubisoft,0.3399999999999999,0.22,0.09,0.0,0.03,85,49
2690,2690,2009,Action,Ubisoft,Ubisoft Romania,1.19,0.52,0.44,0.07,0.16,22,64
2691,2691,2010,Action,Ubisoft,Ubisoft,0.94,0.52,0.2799999999999999,0.04,0.1,33,57
2692,2692,2003,Shooter,Ubisoft,Ubisoft,2.41,1.35,0.8899999999999999,0.0,0.17,16,39
2693,2693,2005,Shooter,Ubisoft,Ubisoft Montreal,0.8,0.47,0.27,0.0,0.06,7,39
2694,2694,2006,Shooter,Ubisoft,Ubisoft Montreal,3.96,1.98,1.37,0.05,0.56,170,69
2695,2695,2008,Shooter,Ubisoft,Ubisoft Montreal,3.8,2.22,1.08,0.06,0.44,115,66
2696,2696,2002,Action,Ubisoft,Ubisoft Montreal,6.0200000000000005,3.25,2.23,0.0,0.54,185,46
2697,2697,2013,Action,Ubisoft,Ubisoft Toronto,2.32,1.0,0.95,0.07,0.3,493,58
2698,2698,2005,Action,Ubisoft,Ubisoft Montreal,2.23,1.18,0.85,0.0,0.2,283,70
2699,2699,2010,Action,Ubisoft,Ubisoft Montreal,2.16,1.2,0.71,0.04,0.21,400,90
2700,2700,2006,Action,Ubisoft,Ubisoft Shanghai,1.2200000000000002,1.01,0.1,0.01,0.0999999999999999,141,59
2701,2701,2004,Action,Ubisoft,Ubisoft Shanghai,2.88,1.45,1.19,0.0,0.24,123,74
2702,2702,2016,Shooter,Ubisoft,Massive Entertainment,5.980000000000001,2.68,2.37,0.15,0.7799999999999999,2670,67
2703,2703,2007,Action,Eidos Interactive,Crystal Dynamics,2.37,0.86,1.14,0.0,0.37,91,33
2704,2704,2006,Action,Eidos Interactive,Crystal Dynamics,1.65,0.8099999999999999,0.59,0.03,0.22,145,54
2705,2705,2008,Action,Eidos Interactive,Crystal Dynamics,3.3100000000000005,1.37,1.4,0.06,0.48,126,57
2706,2706,2013,Simulation,Nintendo,Nintendo,5.15,0.96,2.02,1.89,0.28,301,52
2707,2707,2005,Sports,Activision,Vicarious Visions,0.45,0.36,0.0699999999999999,0.0,0.02,35,31
2708,2708,2005,Sports,Activision,Neversoft Entertainment,1.38,1.01,0.3,0.0,0.07,88,44
2709,2709,2006,Sports,Activision,Toys for Bob,0.45,0.41,0.0,0.0,0.04,12,42
2710,2710,2001,Sports,Activision,Treyarch,0.63,0.41,0.19,0.0,0.03,14,24
2711,2711,2001,Sports,Activision,Neversoft Entertainment,8.06,5.16,2.29,0.03,0.5800000000000001,561,34
2712,2712,2002,Sports,Activision,Neversoft Entertainment,5.76,3.58,1.75,0.01,0.42,219,27
2713,2713,2015,Sports,Activision,Robomodo,0.43,0.27,0.1,0.0,0.06,458,43
2714,2714,2006,Sports,Activision,Neversoft Entertainment,2.57,1.87,0.36,0.01,0.33,37,65
2715,2715,2007,Sports,Activision,Neversoft Entertainment,2.16,1.83,0.11,0.0,0.22,21,59
2716,2716,2003,Sports,Activision,Neversoft Entertainment,6.46,4.11,1.84,0.01,0.5,163,38
2717,2717,2005,Sports,Activision,Neversoft Entertainment,0.8200000000000001,0.46,0.21,0.0,0.15,100,59
2718,2718,2008,Role-Playing,Microsoft,Silicon Knights,0.7899999999999999,0.38,0.3,0.03,0.08,121,80
2719,2719,2003,Sports,Microsoft,Pam Development,0.56,0.41,0.12,0.0,0.03,18,44
2720,2720,2008,Action,Take-Two Interactive,Pam Development,1.86,0.43,1.16,0.0,0.27,22,47
2721,2721,2011,Sports,Take-Two Interactive,2K Czech,1.2899999999999998,0.37,0.72,0.0,0.2,98,54
2722,2722,2009,Role-Playing,JoWood Productions,Runic Games,0.08,0.0,0.06,0.0,0.02,159,61
2723,2723,2005,Shooter,Eidos Interactive,Deadline Games,0.12,0.06,0.05,0.0,0.01,53,36
2724,2724,2015,Strategy,Sega,Creative Assembly,0.24,0.09,0.13,0.0,0.02,675,66
2725,2725,2013,Strategy,Sega,Creative Assembly,0.76,0.12,0.53,0.0,0.11,4020,71
2726,2726,2011,Strategy,Sega,Creative Assembly,0.59,0.19,0.31,0.0,0.09,1503,62
2727,2727,2012,Strategy,Sega,Creative Assembly,0.2,0.07,0.1,0.0,0.03,427,45
2728,2728,2016,Strategy,Sega,Creative Assembly,0.11,0.0,0.1,0.0,0.01,879,79
2729,2729,2006,Adventure,505 Games,BeeWorks,0.0999999999999999,0.06,0.03,0.0,0.01,6,25
2730,2730,2011,Puzzle,Namco Bandai Games,Bandai Namco Games,0.1399999999999999,0.08,0.04,0.0,0.02,60,41
2731,2731,2007,Puzzle,Midway Games,Midway Studios - San Diego,2.01,0.49,1.27,0.0,0.25,0,19
2732,2732,2016,Action,Tecmo Koei,Koei Tecmo Games,0.21,0.0,0.0,0.21,0.0,104,46
2733,2733,2015,Action,Ubisoft,Krome Studios,0.13,0.11,0.0,0.0,0.02,66,19
2734,2734,2005,Adventure,Nintendo,Cing,0.29,0.15,0.01,0.12,0.01,39,51
2735,2735,2016,Action,Ubisoft,Nadeo,0.3799999999999999,0.05,0.2799999999999999,0.0,0.05,240,52
2736,2736,2010,Racing,Focus Home Interactive,Firebrand Games,0.24,0.1,0.11,0.0,0.03,10,17
2737,2737,2008,Action,Activision,Artificial Mind and Movement,0.17,0.15,0.01,0.0,0.01,5,15
2738,2738,2011,Action,Activision,High Moon Studios,1.07,0.5,0.43,0.0,0.14,42,53
2739,2739,2015,Action,Activision,PlatinumGames,0.59,0.28,0.23,0.0,0.08,246,51
2740,2740,2012,Action,Activision,High Moon Studios,0.87,0.48,0.28,0.0,0.11,219,52
2741,2741,2007,Simulation,Nintendo,Atlus,0.3,0.22,0.04,0.01,0.03,17,43
2742,2742,2006,Simulation,Nintendo,Atlus,0.3600000000000001,0.28,0.02,0.03,0.03,25,49
2743,2743,2005,Simulation,Nintendo,ITL,0.36,0.3,0.01,0.02,0.03,22,45
2744,2744,2010,Simulation,Unknown,Atlus,0.18,0.15,0.0,0.02,0.01,27,29
2745,2745,2014,Racing,Ubisoft,RedLynx,0.7,0.25,0.3399999999999999,0.01,0.1,323,51
2746,2746,2009,Action,Nobilis,Inc.,0.01,0.0,0.01,0.0,0.0,565,50
2747,2747,2011,Platform,Focus Home Interactive,Inc.,0.0699999999999999,0.0,0.06,0.0,0.01,786,55
2748,2748,2009,Role-Playing,Nippon Ichi Software,Gust,0.18,0.07,0.06,0.03,0.02,23,25
2749,2749,2010,Role-Playing,Ubisoft,Omega Force,0.1399999999999999,0.06,0.03,0.03,0.02,33,34
2750,2750,2009,Misc,Electronic Arts,EA Bright Light,1.52,0.54,0.65,0.0,0.33,8,19
2751,2751,2009,Strategy,Kalypso Media,Haemimont Games,0.27,0.15,0.06,0.03,0.03,156,48
2752,2752,2011,Strategy,Kalypso Media,Haemimont Games,0.6300000000000001,0.3,0.26,0.0,0.07,427,46
2753,2753,2012,Strategy,Kalypso Media,Haemimont Games,0.02,0.0,0.02,0.0,0.0,66,11
2754,2754,2015,Simulation,Kalypso Media,Haemimont Games,0.49,0.1,0.28,0.05,0.06,450,51
2755,2755,2005,Action,Activision,Inc.,1.1900000000000002,0.91,0.11,0.07,0.0999999999999999,64,47
2756,2756,2003,Action,Activision,Inc.,5.22,3.29,1.53,0.02,0.38,22,39
2757,2757,2008,Shooter,Codemasters,Spark Unlimited,0.53,0.44,0.05,0.0,0.04,29,44
2758,2758,2008,Action,Touchstone,Propaganda Games,1.44,0.81,0.44,0.02,0.17,58,63
2759,2759,2002,Shooter,Acclaim Entertainment,Acclaim Studios Austin,2.3600000000000003,1.41,0.75,0.0,0.2,10,25
2760,2760,2012,Action,Sony,Eat Sleep Play,0.81,0.67,0.07,0.0,0.07,316,69
2761,2761,2001,Racing,Sony,Incognito Inc.,1.41,1.19,0.17,0.0,0.05,141,15
2762,2762,2001,Action,Unknown,Incognito Inc.,0.18,0.1,0.07,0.0,0.01,33,14
2763,2763,2007,Role-Playing,SouthPeak Games,Reality Pump,0.71,0.41,0.23,0.0,0.07,77,44
2764,2764,2011,Role-Playing,Unknown,Reality Pump,1.2400000000000002,0.75,0.28,0.09,0.12,154,50
2765,2765,2002,Platform,Electronic Arts,Krome Studios,1.63,0.92,0.54,0.0,0.1699999999999999,45,14
2766,2766,2004,Platform,Electronic Arts,Krome Studios,0.95,0.58,0.29,0.0,0.08,8,29
2767,2767,2005,Action,Activision,Krome Studios,0.35,0.22,0.11,0.0,0.02,0,13
